EOGNoiseDuration,blinkIntervalAvg,blinkIntervalMax,blinkSpeed,blinkSpeedStd,blinkStrength,blinkStrengthMax,blinkStrengthMin,bodyMoveVertical,cadence,capturedAt,eyeMoveBigHorizontal,eyeMoveBigVertical,eyeMoveHorizontal,eyeMoveVertical,fitError,focus,footholdLeft,footholdRight,numBlinkBurst,numBlinks,numSteps1000,numSteps280,numSteps310,numSteps340,numSteps370,numSteps400,numSteps430,numSteps460,numSteps500,numSteps530,numSteps560,numSteps590,numSteps620,numSteps650,numSteps680,numSteps710,numSteps750,numSteps780,numSteps810,numSteps840,numSteps870,numSteps900,numSteps930,numSteps960,numStoredData,pitchAvg,pitchDiff,powerLeft,rollAvg,rollDiff,sittingPostureIndex1,sittingPostureIndex2,sittingPostureIndex3,sleepy
1,7404.5,19210,143,27,65,112,35,,0,"Tue, 17 May 2016 22:34:00 +0900",0,10.16949,2.033898,66.1017,0,2,0,0,1.016949,7.118644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,3,0,0,25,5,13,1
3,2650.5,11460,178,70,57,79,39,,0,"Tue, 17 May 2016 22:35:00 +0900",1.052632,18.94737,3.157895,44.21053,0,2,0,0,7.368421,16.84211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,3,0,0,12,2,12,3
1,4523.333,5590,155,40,82,121,34,,0,"Tue, 17 May 2016 22:36:00 +0900",1.016949,4.067797,1.016949,30.50848,0,2,0,0,0,4.067797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,3,0,0,17,12,12,1
0,0,0,0,0,0,0,0,,0,"Tue, 17 May 2016 22:37:00 +0900",0,0,0,8,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,3,0,0,6,6,7,2
11,2107,2107,176,68,71,114,34,,92,"Tue, 17 May 2016 22:38:00 +0900",1.22449,19.59184,9.795918,40.40816,0,0,50,52,9.795918,24.4898,1,0,0,0,0,0,0,0,1,1,0,1,2,2,1,3,0,0,0,0,0,0,0,0,13,-7.86,9.51,3,1.2,2.47,6,25,12,0
4,2734.667,24120,169,62,72,126,33,,0,"Tue, 17 May 2016 22:39:00 +0900",1.071429,17.14286,3.214286,52.5,0,2,0,0,6.428572,19.28571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,3,0,0,25,12,25,1
13,3634.667,3634.667,168,47,76,134,42,,0,"Tue, 17 May 2016 22:40:00 +0900",1.276596,24.25532,3.829787,65.10638,0,1,0,0,5.106383,15.31915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,3,0,0,1,4,10,2
5,2456.667,11580,161,53,88,159,31,,0,"Tue, 17 May 2016 22:41:00 +0900",4.363636,22.90909,12,51.27273,0,2,0,0,8.727272,22.90909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3,0,0,8,8,6,2
6,2565,10920,192,79,76,114,38,,0,"Tue, 17 May 2016 22:42:00 +0900",3.333333,21.11111,13.33333,53.33333,0,2,0,0,6.666667,16.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,12,8,2,1
11,1772.167,1772.167,175,66,81,152,43,,0,"Tue, 17 May 2016 22:43:00 +0900",3.67347,18.36735,8.571429,37.95918,0,1,0,0,15.91837,26.93878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,6,12,13,3
17,1755.833,1755.833,160,45,84,149,41,,0,"Tue, 17 May 2016 22:44:00 +0900",1.395349,23.72093,8.372093,46.04651,0,1,0,0,12.55814,34.88372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,6,0,6,3
30,3660,3660,157,41,76,102,52,,0,"Tue, 17 May 2016 22:45:00 +0900",0,72,18,24,0,1,0,0,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,7,0,25,3
11,2866.5,2866.5,188,56,73,145,34,,0,"Tue, 17 May 2016 22:46:00 +0900",11.02041,23.26531,6.122449,46.53061,0,1,0,0,4.897959,22.04082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,12,6,7,2
37,1157.667,1157.667,169,71,82,201,36,,135,"Wed, 18 May 2016 08:53:00 +0900",7.826087,52.17391,33.91304,101.7391,0,0,0,0,20.86957,49.56522,0,1,0,1,2,7,18,18,18,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,7.84,9.06,3,79.65,9.91,22,20,24,0
58,0,0,140,0,72,72,72,,129,"Wed, 18 May 2016 08:54:00 +0900",0,30,0,0,0,0,56,49,0,30,0,0,1,0,2,4,21,50,28,11,5,3,0,0,0,0,0,0,0,0,0,0,0,0,3,2.26,6.48,3,6.38,8.41,11,11,12,0
51,1783.5,1783.5,207,116,129,164,106,,128,"Wed, 18 May 2016 08:55:00 +0900",46.66667,66.66667,20,13.33333,0,0,59,58,0,20,0,0,0,0,7,9,16,34,34,9,13,4,0,0,0,0,0,0,0,0,0,0,0,0,2,-6.3,2.24,3,3.45,3.93,12,17,17,0
46,2284.333,2284.333,167,92,112,145,60,,130,"Wed, 18 May 2016 08:56:00 +0900",38.57143,77.14285,30,4.285715,0,0,57,57,4.285715,30,0,0,0,0,4,2,27,52,35,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-7.95,1.64,3,3.57,3.82,12,17,11,0
53,0,0,400,0,212,212,212,,127,"Wed, 18 May 2016 08:57:00 +0900",60,34.28572,8.571429,0,0,0,56,57,0,8.571429,0,0,0,0,3,8,11,41,43,7,10,2,0,0,1,0,0,0,0,0,0,0,0,0,0,-2.92,2.8,3,3.58,4.03,12,11,12,0
46,1717.333,1717.333,204,98,158,273,60,,121,"Wed, 18 May 2016 08:58:00 +0900",47.14286,25.71429,12.85714,0,0,0,57,58,17.14286,38.57143,0,0,0,0,0,5,9,16,47,21,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,7.37,2.39,3,-0.16,4.48,11,6,12,0
44,576,576,175,95,175,259,79,,123,"Wed, 18 May 2016 09:00:00 +0900",22.5,37.5,3.75,0,0,0,57,58,26.25,52.5,0,0,2,0,3,10,18,26,65,28,17,10,3,1,0,0,0,0,0,0,0,0,0,0,0,5.63,2.44,3,0.46,4.27,12,17,12,0
44,741.3333,741.3333,153,57,177,509,35,,136,"Wed, 18 May 2016 09:01:00 +0900",15,41.25,3.75,15,0,0,55,58,33.75,78.75,0,0,5,11,9,9,11,32,40,10,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,-9.31,1.79,3,4.82,3.83,22,17,12,0
35,779.1667,779.1667,153,39,155,317,43,,126,"Wed, 18 May 2016 09:02:00 +0900",28.8,57.6,0,21.6,0,0,59,58,28.8,62.4,0,0,0,1,4,8,9,33,45,9,13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,-9.85,2.12,3,4.54,4.14,17,21,17,0
41,744.1667,744.1667,174,47,189,373,46,,121,"Wed, 18 May 2016 09:03:00 +0900",25.26316,41.05263,3.157895,15.78947,0,0,56,57,34.73684,75.78947,0,0,0,1,2,2,4,12,28,3,5,4,0,2,3,0,0,0,0,0,0,0,0,0,0,-10.05,4.04,3,4.45,4.25,1,17,17,0
26,1037,1037,171,72,111,197,39,,130,"Wed, 18 May 2016 09:04:00 +0900",35.29412,54.70588,17.64706,8.82353,0,0,60,57,19.41177,40.58823,0,1,0,0,2,7,5,24,17,4,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-9.11,2.12,3,2.63,4.01,12,17,12,0
53,1123.5,1123.5,137,12,137,164,86,,128,"Wed, 18 May 2016 09:05:00 +0900",42.85714,77.14285,25.71429,17.14286,0,0,60,59,0,25.71429,0,1,0,0,4,4,14,42,44,7,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-11.3,2.82,3,3.18,4.27,17,20,13,0
49,1519.833,1519.833,149,41,143,204,95,,127,"Wed, 18 May 2016 09:06:00 +0900",43.63636,43.63636,0,10.90909,0,0,57,57,16.36364,43.63636,0,0,0,0,1,7,13,43,46,10,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.8,2.34,3,2.89,3.96,12,17,12,0
50,1120,1120,153,39,137,203,62,,121,"Wed, 18 May 2016 09:07:00 +0900",30,36,18,18,0,0,57,57,12,54,0,0,0,0,2,1,6,18,41,13,7,6,0,2,1,0,0,0,0,0,0,0,0,1,0,-9.71,2.59,3,1.76,3.89,12,12,12,0
49,1287,1287,161,69,147,225,91,,126,"Wed, 18 May 2016 09:08:00 +0900",38.18182,70.90909,10.90909,0,0,0,53,54,21.81818,38.18182,0,0,0,1,1,2,26,23,42,21,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,-7.14,2.69,3,2.55,3.57,22,16,17,0
49,1188,1188,130,24,174,293,47,,126,"Wed, 18 May 2016 09:09:00 +0900",38.18182,65.45454,10.90909,10.90909,0,0,57,56,16.36364,54.54546,0,0,0,0,3,4,15,40,46,10,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-9.68,2.31,3,4.5,4.2,22,17,12,0
56,916,916,215,65,170,238,102,,143,"Wed, 18 May 2016 09:10:00 +0900",30,60,15,15,0,0,56,56,0,30,0,5,1,9,9,4,14,27,29,6,7,5,5,1,1,0,1,0,0,0,0,0,0,0,0,-6.11,3.57,3,9.65,6.73,17,20,20,0
60,0,0,0,0,0,0,0,,134,"Wed, 18 May 2016 09:11:00 +0900",0,0,0,0,3,0,34,0,0,0,2,4,4,1,14,4,4,1,5,1,4,6,6,2,0,2,1,0,0,0,1,0,1,1,0,-13.43,9.01,3,77.24,7.57,20,20,20,0
60,0,0,0,0,0,0,0,,157,"Wed, 18 May 2016 09:12:00 +0900",0,0,0,0,3,0,31,20,0,0,0,14,11,12,15,11,4,2,2,3,7,4,6,3,0,0,1,1,1,0,0,1,1,1,0,-13.95,13.05,3,75.09,6.03,20,22,20,0
59,0,0,0,0,0,0,0,,142,"Wed, 18 May 2016 09:13:00 +0900",0,0,0,0,3,0,49,1,0,0,1,6,8,13,17,16,4,7,14,6,17,11,7,2,0,1,1,1,0,0,0,0,0,0,0,-8.91,9.6,3,77.65,5.37,20,20,20,0
51,474,474,153,63,127,208,53,,148,"Wed, 18 May 2016 09:14:00 +0900",46.66667,66.66667,6.666667,20,0,0,1,0,20,46.66667,1,6,2,4,3,3,7,5,5,2,4,3,1,4,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,21,21,20,0
59,0,0,0,0,0,0,0,,128,"Wed, 18 May 2016 09:15:00 +0900",0,0,0,0,3,0,0,0,0,0,2,1,2,5,10,12,13,7,7,2,15,14,10,1,0,0,0,0,0,0,0,0,0,0,0,-20.39,7.76,3,16.71,34.48,20,20,20,0
60,0,0,0,0,0,0,0,,120,"Wed, 18 May 2016 09:16:00 +0900",0,0,0,0,3,0,2,0,0,0,0,0,1,2,1,8,14,11,21,18,18,9,9,3,1,1,0,0,0,0,0,0,0,0,0,-22.43,7.83,3,81.9,10.19,20,20,25,0
44,434.6667,434.6667,138,42,90,165,47,,122,"Wed, 18 May 2016 09:18:00 +0900",33.75,41.25,0,15,0,0,43,44,63.75,82.5,0,4,0,1,1,2,0,4,9,22,39,18,8,3,0,0,0,0,0,0,0,0,0,0,27,28.42,9.42,3,5.27,9.66,25,25,6,0
59,0,0,0,0,0,0,0,,118,"Wed, 18 May 2016 09:19:00 +0900",120,60,0,0,3,0,62,61,0,0,0,0,0,0,0,0,6,20,38,27,22,5,0,0,0,0,0,0,0,0,0,0,0,0,26,-6.41,2.8,3,6.47,3.76,22,20,11,0
54,1390,1390,123,38,127,172,83,,121,"Wed, 18 May 2016 09:20:00 +0900",20,60,0,0,0,0,61,61,20,40,0,0,0,0,0,5,10,25,33,17,28,2,0,0,0,0,0,0,0,0,0,0,0,0,25,-5.88,2.4,3,4.3,4.33,12,17,12,0
56,670.6667,670.6667,163,63,101,150,42,,119,"Wed, 18 May 2016 09:21:00 +0900",15,60,15,30,0,0,60,59,30,60,0,1,0,0,1,2,13,17,28,10,24,9,3,1,0,0,0,0,1,1,0,0,0,0,24,-7.35,2.58,3,4.85,4.4,17,12,16,0
51,990,990,103,5,125,161,102,,121,"Wed, 18 May 2016 09:22:00 +0900",40,46.66667,6.666667,20,0,0,60,59,6.666667,20,0,0,0,0,0,2,16,21,38,16,27,1,0,0,0,0,0,0,0,0,0,0,0,0,23,-8.8,2.26,3,4.46,4.22,17,17,17,0
40,1216.667,1216.667,126,30,116,209,59,,126,"Wed, 18 May 2016 09:23:00 +0900",48,57,0,12,0,0,58,58,15,39,0,0,0,0,1,9,9,42,44,5,11,4,0,0,0,0,0,0,0,0,0,0,0,0,22,-6.08,1.6,3,4.04,3.93,17,17,17,0
49,1516.167,1516.167,220,70,181,267,103,,125,"Wed, 18 May 2016 09:24:00 +0900",54.54546,49.09091,21.81818,16.36364,0,0,59,58,10.90909,38.18182,0,0,0,0,0,6,11,33,55,7,11,1,0,0,0,0,0,0,0,0,0,0,0,0,21,-6.63,1.81,3,3.6,4.38,12,23,17,0
46,1099,1099,184,79,200,327,72,,122,"Wed, 18 May 2016 09:25:00 +0900",38.57143,81.42857,12.85714,8.571429,0,0,61,61,12.85714,47.14286,0,0,0,0,0,5,14,30,33,8,15,13,2,0,0,0,0,0,0,0,0,0,0,0,20,-10.32,2.46,3,5.82,3.74,17,16,11,0
40,820,820,177,61,179,323,93,,129,"Wed, 18 May 2016 09:26:00 +0900",36,48,9,9,0,0,57,58,42,72,0,1,0,0,0,3,19,47,29,14,8,4,0,1,0,0,0,0,0,0,0,0,0,0,19,-8.5,2.42,3,4.2,3.56,16,17,17,0
47,767,767,196,80,187,278,98,,106,"Wed, 18 May 2016 09:27:00 +0900",36.92308,78.46154,27.69231,13.84615,0,0,61,61,27.69231,60,0,0,0,0,0,0,2,3,8,10,11,12,4,1,4,1,1,1,1,1,1,0,0,0,18,0.27,4.44,3,3.17,3.65,6,12,12,0
46,305.6667,305.6667,152,25,274,402,167,,116,"Wed, 18 May 2016 09:28:00 +0900",17.14286,17.14286,55.71428,68.57143,0,0,58,62,12.85714,25.71429,1,0,0,1,0,1,2,7,7,3,3,5,2,1,1,0,0,0,0,0,0,0,0,0,17,12.15,4.76,3,2.8,5,12,1,12,0
30,5345,5345,128,16,167,200,143,,0,"Wed, 18 May 2016 09:29:00 +0900",26,66,50,68,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,3,0,0,25,25,25,0
28,1792,1792,145,31,131,271,67,,0,"Wed, 18 May 2016 09:30:00 +0900",18.75,28.125,33.75,61.875,0,0,0,0,9.375,31.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,3,0,0,1,0,25,0
54,415,415,200,99,151,242,82,,122,"Wed, 18 May 2016 09:31:00 +0900",30,80,20,30,0,0,58,62,0,30,1,0,0,0,3,9,11,13,27,16,10,4,1,3,0,1,0,1,0,0,0,0,0,0,14,-2.07,4.22,3,5.2,3.27,11,12,17,0
47,697.6667,697.6667,201,78,205,408,119,,124,"Wed, 18 May 2016 09:32:00 +0900",36.92308,50.76923,13.84615,9.230769,0,0,61,61,32.30769,60,0,1,0,0,1,6,11,21,37,13,20,6,2,0,0,0,1,0,0,0,0,0,1,0,13,-3.27,3.48,3,6.53,4.44,12,12,17,0
54,494,494,202,61,193,237,167,,124,"Wed, 18 May 2016 09:33:00 +0900",30,50,10,10,0,0,62,59,20,60,0,0,0,0,1,6,10,27,62,4,6,6,1,0,0,0,0,0,0,0,0,0,0,0,12,-1.74,2.86,3,4.27,4.37,17,17,17,0
59,0,0,200,0,266,266,266,,126,"Wed, 18 May 2016 09:34:00 +0900",60,0,0,0,0,0,61,60,0,60,0,1,0,0,1,15,22,14,32,7,22,10,0,0,0,0,0,0,0,0,0,0,0,0,11,-7.42,1.82,3,3.63,4.68,17,17,11,0
56,66,66,120,14,186,198,164,,125,"Wed, 18 May 2016 09:35:00 +0900",45,30,15,15,0,0,59,59,15,45,0,0,0,0,0,7,20,23,45,12,12,4,0,0,0,0,0,0,0,0,0,0,0,0,10,-4.48,2.31,3,4.98,4.05,2,17,11,0
60,0,0,0,0,0,0,0,,122,"Wed, 18 May 2016 09:36:00 +0900",0,0,0,0,3,0,59,58,0,0,0,0,0,0,6,8,15,14,31,12,9,17,8,0,0,0,0,0,0,0,0,0,0,0,9,-6.28,2,3,3.85,4.23,16,12,17,0
56,1176.667,1176.667,233,89,121,203,70,,123,"Wed, 18 May 2016 09:37:00 +0900",30,60,15,0,0,0,59,60,15,60,0,0,0,0,0,2,19,20,35,15,7,6,1,0,0,1,0,0,0,1,0,0,0,0,8,-4.44,1.59,3,4.65,3.65,17,12,12,0
56,440.6667,440.6667,154,23,404,528,267,,126,"Wed, 18 May 2016 09:38:00 +0900",30,0,30,15,0,0,57,56,15,75,0,0,0,1,0,0,32,29,29,26,6,1,0,0,0,0,0,0,0,0,0,0,0,0,7,-4.98,1.77,3,5.12,3.12,12,17,12,0
58,0,0,0,0,0,0,0,,127,"Wed, 18 May 2016 09:39:00 +0900",90,60,0,0,3,0,55,54,0,0,0,0,0,0,1,4,17,43,42,12,5,2,0,0,0,0,0,0,0,0,0,0,0,0,6,-3.2,2.59,3,3.19,3.17,12,22,12,0
60,0,0,0,0,0,0,0,,127,"Wed, 18 May 2016 09:40:00 +0900",0,0,0,0,3,0,55,53,0,0,0,0,0,0,2,1,10,53,48,7,2,2,1,0,0,0,0,0,0,0,0,0,0,0,5,-5.34,2.37,3,4.14,2.85,16,17,11,0
55,0,0,160,0,59,59,59,,130,"Wed, 18 May 2016 09:41:00 +0900",36,24,24,72,0,0,55,54,0,12,0,2,0,0,1,5,9,45,40,9,1,1,0,1,0,0,0,0,0,0,0,0,0,0,4,2.51,2.16,3,1.02,2.27,25,12,17,0
59,0,0,0,0,0,0,0,,124,"Wed, 18 May 2016 09:42:00 +0900",0,0,0,60,3,0,59,58,0,0,0,0,0,0,4,8,20,15,20,16,14,6,3,0,0,0,0,0,0,0,0,0,0,0,3,-2.6,2.03,3,4.49,4,1,11,1,0
48,1976,1976,182,46,180,290,86,,120,"Wed, 18 May 2016 09:43:00 +0900",25,25,25,45,0,0,59,60,5,30,0,0,0,0,1,2,4,7,10,4,4,5,2,0,0,0,0,0,0,0,0,1,0,0,2,3.6,3.2,3,1.66,4.17,2,12,12,0
53,364,364,205,96,216,348,98,,126,"Wed, 18 May 2016 09:44:00 +0900",51.42857,25.71429,8.571429,8.571429,0,0,58,58,34.28572,68.57143,0,0,0,0,0,6,20,34,44,13,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-4.52,2.25,3,3.01,3.89,12,12,12,0
60,0,0,0,0,0,0,0,,124,"Wed, 18 May 2016 09:45:00 +0900",0,0,0,0,3,0,59,59,0,0,0,0,0,0,3,7,16,28,36,12,12,8,0,1,0,0,0,0,0,0,0,0,0,0,0,-5.86,2.61,3,3.56,4.53,12,17,12,0
59,0,0,0,0,0,0,0,,124,"Wed, 18 May 2016 09:46:00 +0900",0,0,0,0,3,0,61,61,0,0,0,0,1,0,0,8,3,27,56,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.94,2.23,3,3.04,5.05,17,12,11,0
59,0,0,0,0,0,0,0,,121,"Wed, 18 May 2016 09:47:00 +0900",120,0,60,60,3,0,61,62,0,0,0,0,0,0,1,3,19,21,26,17,26,6,1,0,0,0,0,0,0,0,0,0,0,0,0,-6.03,2.56,3,3.98,4.45,12,12,17,0
59,0,0,160,0,202,202,202,,123,"Wed, 18 May 2016 09:48:00 +0900",0,60,0,0,0,0,61,60,0,60,0,0,0,0,0,2,14,32,46,10,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.2,2.11,3,2.72,5.02,12,22,12,0
58,11.33333,11.33333,140,10,169,180,157,,123,"Wed, 18 May 2016 09:49:00 +0900",90,60,0,30,0,0,61,62,30,60,0,0,0,0,0,4,20,20,39,10,23,4,1,0,0,0,0,0,0,0,0,0,0,0,0,-4.78,2.58,3,3.65,4.26,11,12,12,0
58,0,0,0,0,0,0,0,,118,"Wed, 18 May 2016 09:50:00 +0900",30,60,60,0,3,0,62,61,0,0,0,0,0,0,0,0,8,14,36,16,19,4,0,2,0,0,0,0,0,1,0,0,0,0,0,-6.43,2.28,3,4.14,3.76,16,12,22,0
48,1092,1092,166,67,164,380,50,,125,"Wed, 18 May 2016 09:51:00 +0900",30,20,25,25,0,0,62,62,20,55,0,0,0,0,3,9,8,12,10,6,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.8,1.92,3,3.06,4.4,12,12,16,0
53,663.8333,663.8333,166,59,188,323,60,,124,"Wed, 18 May 2016 09:52:00 +0900",25.71429,60,25.71429,8.571429,0,0,61,60,34.28572,77.14285,0,0,0,0,0,9,17,27,32,11,18,8,1,0,0,0,0,0,0,0,0,0,0,0,1,-9.33,2.72,3,3.06,4.63,12,11,17,0
47,617.5,617.5,168,84,195,307,49,,120,"Wed, 18 May 2016 09:53:00 +0900",23.07692,46.15385,4.615385,9.230769,0,0,56,58,50.76923,73.84615,0,0,0,1,1,6,11,11,32,22,20,10,1,0,0,0,1,0,0,0,0,0,0,0,0,4.67,4.13,3,5.78,6.8,12,7,0,0
19,936.1667,936.1667,144,51,139,245,51,,115,"Wed, 18 May 2016 09:54:00 +0900",45.36585,67.31707,8.780487,19.02439,0,0,34,39,36.58537,62.92683,1,0,0,0,0,1,7,9,36,26,20,5,6,2,0,0,0,0,0,0,0,0,0,0,191,45.1,3.29,3,59.35,7.35,0,2,6,0
25,764.1667,764.1667,157,70,168,486,51,,118,"Wed, 18 May 2016 09:55:00 +0900",18.85714,17.14286,3.428571,6.857143,0,0,50,53,30.85715,37.71429,0,0,0,0,0,2,6,11,15,18,9,6,1,0,0,0,0,0,0,0,0,0,0,1,190,7.86,3.07,3,13.23,5.46,11,11,12,0
58,14,14,160,30,178,205,150,,124,"Wed, 18 May 2016 09:56:00 +0900",0,0,0,0,0,0,59,59,30,60,0,0,0,0,1,9,18,26,37,11,14,7,0,0,0,0,0,0,0,0,0,0,0,0,189,-1.12,2.89,3,4.31,4.51,17,12,11,0
50,1011.667,1011.667,166,43,190,345,45,,123,"Wed, 18 May 2016 09:57:00 +0900",36,42,30,18,0,0,59,60,12,42,0,0,0,0,1,3,7,10,17,6,10,3,1,0,0,0,0,0,0,0,0,0,0,0,188,-1.44,4.59,3,5.45,4.93,11,17,11,0
55,52.5,52.5,160,51,299,407,155,,126,"Wed, 18 May 2016 09:58:00 +0900",12,48,36,0,0,0,59,59,24,36,0,0,0,2,0,13,10,31,40,8,14,3,0,3,0,0,0,0,0,0,0,0,0,0,187,2.63,3.17,3,4.64,4.75,17,11,12,0
59,0,0,110,0,74,74,74,,119,"Wed, 18 May 2016 09:59:00 +0900",60,60,60,60,0,0,58,59,0,60,0,0,0,1,1,5,11,11,21,9,11,17,8,1,0,0,0,0,0,0,0,0,0,0,186,-3.48,2.58,3,5.59,3.97,12,12,12,0
58,386.6667,386.6667,215,45,211,335,87,,100,"Wed, 18 May 2016 10:00:00 +0900",30,30,30,30,0,0,61,57,0,60,1,1,0,0,0,0,0,0,1,0,1,3,6,5,1,0,1,0,0,1,0,0,0,0,185,-4.83,3.6,3,3.42,3.04,23,11,12,0
60,0,0,0,0,0,0,0,,121,"Wed, 18 May 2016 10:01:00 +0900",0,0,0,0,3,0,59,58,0,0,1,0,0,0,1,9,13,20,23,10,10,14,1,4,0,0,0,0,0,0,0,0,0,0,184,-2.37,5.26,3,2.61,4.01,12,11,12,0
60,0,0,0,0,0,0,0,,122,"Wed, 18 May 2016 10:02:00 +0900",0,0,0,0,3,0,56,60,0,0,0,0,0,0,4,3,13,20,38,21,15,6,1,0,0,0,0,0,0,0,0,0,0,0,183,-2.72,2.68,3,-0.46,4.26,12,12,11,0
60,0,0,0,0,0,0,0,,121,"Wed, 18 May 2016 10:03:00 +0900",0,0,0,0,3,0,56,60,0,0,0,0,0,0,0,6,7,17,52,24,7,7,1,0,0,0,0,0,0,0,0,0,0,0,182,-1.73,3.82,3,0.72,4.23,17,12,12,0
60,0,0,0,0,0,0,0,,123,"Wed, 18 May 2016 10:04:00 +0900",0,0,0,0,3,0,56,60,0,0,0,0,0,0,0,8,16,21,38,15,13,6,2,0,1,0,1,0,0,0,0,0,0,0,181,-4.4,3.32,3,2.15,4.93,17,12,11,0
60,0,0,0,0,0,0,0,,123,"Wed, 18 May 2016 10:05:00 +0900",0,0,0,0,3,0,57,61,0,0,0,0,0,0,2,5,19,18,34,19,17,6,1,0,0,0,0,0,0,0,0,0,0,0,180,-2.23,3.18,3,1.78,4.36,11,16,12,0
